exp_group,user_id,likes,views,ctr
Control,115249,15,79,0.189873417721519
Test,4964,3,8,0.375
Control,123450,17,84,0.2023809523809523
Control,115101,14,52,0.2692307692307692
Test,130047,60,166,0.3614457831325301
Test,121488,19,111,0.1711711711711711
Test,4218,5,43,0.1162790697674418
Test,129577,12,107,0.1121495327102803
Test,114133,9,25,0.36
Control,108248,17,59,0.288135593220339
Test,22406,6,73,0.0821917808219178
Test,113841,18,54,0.3333333333333333
Control,107974,29,139,0.2086330935251798
Test,30021,34,183,0.1857923497267759
Test,133304,10,18,0.5555555555555556
Control,28574,47,149,0.3154362416107382
Test,114461,11,100,0.11
Test,22012,48,146,0.3287671232876712
Control,28460,10,26,0.3846153846153846
Control,437,10,66,0.1515151515151515
Control,125488,14,85,0.1647058823529411
Control,117029,6,35,0.1714285714285714
Control,9156,12,56,0.2142857142857142
Test,127815,6,78,0.0769230769230769
Test,111981,18,39,0.4615384615384615
Control,25948,14,65,0.2153846153846154
Control,110290,8,34,0.2352941176470588
Control,110176,18,96,0.1875
Test,24382,17,84,0.2023809523809523
Test,32565,27,67,0.4029850746268656
Control,110340,12,53,0.2264150943396226
Control,110518,7,34,0.2058823529411764
Control,18335,12,63,0.1904761904761904
Test,112243,12,40,0.3
Control,137947,9,50,0.18
Test,23876,9,96,0.09375
Test,122034,20,68,0.2941176470588235
Test,130415,47,135,0.3481481481481481
Test,122212,1,24,0.0416666666666666
Control,3413,6,33,0.1818181818181818
Control,124678,28,159,0.1761006289308176
Test,122654,6,60,0.1
Test,130755,9,76,0.1184210526315789
Control,123928,8,62,0.1290322580645161
Test,21000,16,80,0.2
Control,26730,3,12,0.25
Test,134988,7,66,0.106060606060606
Control,26894,26,161,0.1614906832298136
Test,135166,25,192,0.1302083333333333
Test,28875,12,138,0.0869565217391304
Control,136841,33,105,0.3142857142857143
Test,134454,4,49,0.0816326530612244
Control,136763,25,72,0.3472222222222222
Control,27152,13,58,0.2241379310344827
Control,19327,6,26,0.2307692307692307
Control,30988,28,91,0.3076923076923077
Control,111152,17,118,0.1440677966101695
Test,108779,6,52,0.1153846153846153
Test,108633,3,29,0.1034482758620689
Control,22791,3,19,0.1578947368421052
Control,31392,2,12,0.1666666666666666
Control,110894,17,74,0.2297297297297297
Test,138320,28,75,0.3733333333333333
Test,109091,14,26,0.5384615384615384
Control,31606,16,70,0.2285714285714285
Test,109557,4,11,0.3636363636363636
Control,128950,5,42,0.119047619047619
Test,33206,5,48,0.1041666666666666
Control,7653,11,43,0.2558139534883721
Test,117936,8,48,0.1666666666666666
Test,1932,9,37,0.2432432432432432
Test,9259,18,57,0.3157894736842105
Test,33448,28,110,0.2545454545454545
Control,15938,39,157,0.2484076433121019
Test,28243,3,46,0.0652173913043478
Control,30614,16,69,0.2318840579710145
Control,134077,14,36,0.3888888888888889
Test,108145,9,94,0.0957446808510638
Control,129664,2,33,0.0606060606060606
Test,11221,11,95,0.1157894736842105
Control,12816,24,75,0.32
Control,121073,1,20,0.05
Control,120899,21,93,0.2258064516129032
Test,2326,7,84,0.0833333333333333
Test,135181,24,178,0.1348314606741573
Control,134066,12,57,0.2105263157894736
Test,135359,16,54,0.2962962962962963
Test,27796,2,15,0.1333333333333333
Control,21644,8,25,0.32
Control,30179,11,34,0.3235294117647059
Test,20197,3,38,0.0789473684210526
Control,21992,15,61,0.2459016393442623
Control,133498,32,144,0.2222222222222222
Test,123722,7,89,0.0786516853932584
Control,129095,31,124,0.25
Test,123548,18,63,0.2857142857142857
Test,123438,24,83,0.2891566265060241
Test,10656,14,30,0.4666666666666667
Control,129881,24,125,0.192
Test,122964,8,68,0.1176470588235294
Control,4362,4,37,0.1081081081081081
Control,4206,19,99,0.1919191919191919
Test,10942,3,44,0.0681818181818181
Control,4316,11,36,0.3055555555555556
Control,129597,49,221,0.2217194570135746
Control,121682,13,65,0.2
Control,110661,3,5,0.6
Control,31609,15,102,0.1470588235294117
Control,23062,8,26,0.3076923076923077
Test,138555,3,29,0.1034482758620689
Control,110995,5,16,0.3125
Control,23410,24,122,0.1967213114754098
Test,16511,4,53,0.0754716981132075
Control,132392,38,172,0.2209302325581395
Control,132172,10,78,0.1282051282051282
Test,25276,20,61,0.3278688524590163
Control,128369,11,68,0.1617647058823529
Control,8080,12,60,0.2
Test,126670,7,58,0.1206896551724138
Test,126416,26,88,0.2954545454545454
Control,128779,18,80,0.225
Test,33209,1,19,0.0526315789473684
Control,12185,9,39,0.2307692307692307
Control,124275,19,83,0.2289156626506024
Test,122329,30,75,0.4
Control,11399,1,20,0.05
Control,116436,21,122,0.1721311475409836
Test,122219,30,100,0.3
Test,14062,11,101,0.1089108910891089
Control,116656,14,83,0.1686746987951807
Control,11747,20,64,0.3125
Control,124525,32,123,0.2601626016260163
Test,134237,10,115,0.0869565217391304
Control,137040,14,68,0.2058823529411764
Test,134539,2,23,0.0869565217391304
Control,18652,3,11,0.2727272727272727
Control,136270,18,85,0.2117647058823529
Test,112724,25,85,0.2941176470588235
Test,21173,18,154,0.1168831168831168
Test,14608,12,35,0.3428571428571428
Test,127646,15,107,0.1401869158878504
Control,116814,14,24,0.5833333333333334
Test,127532,25,90,0.2777777777777778
Control,9081,17,84,0.2023809523809523
Control,124997,12,74,0.1621621621621621
Test,6427,2,33,0.0606060606060606
Test,127360,18,82,0.2195121951219512
Test,127204,19,125,0.152
Test,119179,4,41,0.0975609756097561
Test,15320,22,54,0.4074074074074074
Test,6661,2,28,0.0714285714285714
Control,125929,5,16,0.3125
Test,31894,12,34,0.3529411764705882
Control,26409,20,76,0.2631578947368421
Test,139730,8,29,0.2758620689655172
Test,111622,2,24,0.0833333333333333
Test,24295,35,102,0.3431372549019608
Test,131783,37,119,0.3109243697478991
Test,24149,9,94,0.0957446808510638
Control,17550,12,62,0.1935483870967742
Control,139201,4,19,0.2105263157894736
Control,17377,3,17,0.1764705882352941
Test,30951,7,88,0.0795454545454545
Control,25432,6,25,0.24
Control,16639,13,80,0.1625
Test,132960,11,97,0.1134020618556701
Test,31737,10,49,0.2040816326530612
Test,110789,11,42,0.2619047619047619
Test,31563,23,73,0.3150684931506849
Control,138505,9,66,0.1363636363636363
Control,33081,16,84,0.1904761904761904
Test,128907,11,38,0.2894736842105263
Test,128751,3,62,0.0483870967741935
Control,1795,2,12,0.1666666666666666
Control,1483,6,39,0.1538461538461538
Control,33319,25,118,0.211864406779661
Control,1401,12,51,0.2352941176470588
Test,128497,40,125,0.32
Test,119966,12,47,0.2553191489361702
Control,20183,6,37,0.1621621621621621
Test,21978,13,113,0.1150442477876106
Control,27668,28,122,0.2295081967213114
Test,22134,14,50,0.28
Control,135231,25,134,0.1865671641791045
Test,133938,4,55,0.0727272727272727
Control,2301,18,128,0.140625
Test,13129,7,75,0.0933333333333333
Control,123850,5,36,0.1388888888888889
Control,6711,9,40,0.225
Test,117428,16,37,0.4324324324324324
Test,125631,31,83,0.3734939759036144
Control,6995,7,52,0.1346153846153846
Control,127944,15,78,0.1923076923076923
Control,111952,24,62,0.3870967741935484
Control,32478,16,48,0.3333333333333333
Control,131655,8,39,0.2051282051282051
Test,137720,32,107,0.2990654205607476
Control,24167,17,105,0.1619047619047619
Control,32520,12,41,0.2926829268292683
Test,26239,44,155,0.2838709677419355
Control,139396,8,50,0.16
Test,26537,5,50,0.1
Control,112426,13,55,0.2363636363636363
Control,6067,8,25,0.32
Control,5151,5,41,0.1219512195121951
Control,122769,28,106,0.2641509433962264
Test,115758,7,57,0.1228070175438596
Control,122659,14,87,0.160919540229885
Control,112742,2,11,0.1818181818181818
Control,134677,39,160,0.24375
Test,26711,2,21,0.0952380952380952
Control,29530,41,156,0.2628205128205128
Test,136472,17,126,0.1349206349206349
Control,134585,19,101,0.1881188118811881
Control,113610,18,83,0.216867469879518
Control,28740,5,35,0.1428571428571428
Control,28918,18,99,0.1818181818181818
Control,113528,18,96,0.1875
Control,134411,22,98,0.2244897959183673
Test,18982,21,42,0.5
Test,19266,10,31,0.3225806451612903
Test,137168,17,143,0.1188811188811188
Control,20733,7,24,0.2916666666666667
Control,130965,14,72,0.1944444444444444
Test,12054,4,38,0.1052631578947368
Test,116215,17,58,0.293103448275862
Test,4015,17,90,0.1888888888888888
Control,130801,5,42,0.119047619047619
Test,116457,2,21,0.0952380952380952
Test,137069,17,51,0.3333333333333333
Control,29085,40,144,0.2777777777777778
Test,106696,7,19,0.3684210526315789
Test,136891,1,12,0.0833333333333333
Control,135116,38,173,0.2196531791907514
Control,29233,7,49,0.1428571428571428
Control,21050,8,25,0.32
Control,134824,21,125,0.168
Control,112745,12,44,0.2727272727272727
Test,136613,10,48,0.2083333333333333
Control,127505,11,75,0.1466666666666666
Test,116851,23,81,0.2839506172839506
Test,125048,3,34,0.088235294117647
Control,6438,4,20,0.2
Control,14409,3,17,0.1764705882352941
Control,14587,22,93,0.2365591397849462
Test,227,13,71,0.1830985915492957
Test,117727,21,138,0.1521739130434782
Test,8424,31,91,0.3406593406593406
Control,24004,36,179,0.2011173184357542
Test,18043,6,32,0.1875
Test,18121,3,46,0.0652173913043478
Control,112535,16,72,0.2222222222222222
Control,131122,22,72,0.3055555555555556
Control,23712,31,95,0.3263157894736842
Test,110390,4,39,0.1025641025641025
Control,32519,16,105,0.1523809523809524
Test,137541,11,36,0.3055555555555556
Test,25610,6,47,0.1276595744680851
Test,25966,27,70,0.3857142857142857
Control,32465,47,139,0.3381294964028777
Control,131998,26,126,0.2063492063492063
Control,108273,8,25,0.32
Control,19472,12,47,0.2553191489361702
Test,114172,12,28,0.4285714285714285
Test,30322,17,103,0.1650485436893204
Control,135216,16,85,0.188235294117647
Control,27817,16,90,0.1777777777777777
Control,108437,5,45,0.1111111111111111
Control,135982,6,49,0.1224489795918367
Control,107869,7,27,0.2592592592592592
Control,28257,6,29,0.2068965517241379
Test,29704,6,44,0.1363636363636363
Test,4763,14,48,0.2916666666666667
Control,123845,14,39,0.358974358974359
Control,123767,14,54,0.2592592592592592
Test,129224,13,115,0.1130434782608695
Control,123411,7,29,0.2413793103448276
Test,4321,12,39,0.3076923076923077
Control,114786,4,18,0.2222222222222222
Control,138502,12,37,0.3243243243243243
Test,132619,12,118,0.1016949152542373
Test,23193,3,50,0.06
Test,110712,9,97,0.0927835051546391
Control,138448,8,41,0.1951219512195122
Control,24877,21,93,0.2258064516129032
Control,16624,4,12,0.3333333333333333
Control,109073,16,65,0.2461538461538461
Test,111022,4,46,0.0869565217391304
Control,138338,23,64,0.359375
Test,30810,7,81,0.0864197530864197
Test,22837,47,175,0.2685714285714285
Control,108815,2,13,0.1538461538461538
Control,25139,9,35,0.2571428571428571
Control,118574,30,148,0.2027027027027027
Test,15984,4,40,0.1
Test,128510,46,151,0.304635761589404
Control,126871,14,65,0.2153846153846154
Control,9937,4,9,0.4444444444444444
Test,7525,40,126,0.3174603174603174
Control,1754,6,39,0.1538461538461538
Control,9991,17,96,0.1770833333333333
Test,7639,4,11,0.3636363636363636
Test,128822,2,34,0.0588235294117647
Test,120409,4,37,0.1081081081081081
Test,29692,41,135,0.3037037037037037
Test,134657,18,118,0.1525423728813559
Control,136638,14,64,0.21875
Test,134835,2,24,0.0833333333333333
Test,29226,41,119,0.3445378151260504
Test,135127,18,52,0.3461538461538461
Test,29336,12,41,0.2926829268292683
Test,20799,24,112,0.2142857142857142
Test,113516,16,52,0.3076923076923077
Test,134267,42,120,0.35
Control,137078,43,217,0.1981566820276497
Control,19428,10,80,0.125
Test,130374,4,72,0.0555555555555555
Test,122011,21,30,0.7
Test,130548,11,96,0.1145833333333333
Test,130192,22,201,0.1094527363184079
Test,122367,6,49,0.1224489795918367
Test,122189,4,38,0.1052631578947368
Control,3846,3,14,0.2142857142857142
Test,130876,27,68,0.3970588235294117
Test,5597,5,59,0.0847457627118644
Control,124035,9,83,0.108433734939759
Control,26055,15,82,0.1829268292682926
Control,137274,11,55,0.2
Test,131895,27,58,0.4655172413793103
Control,137708,23,101,0.2277227722772277
Test,32212,6,25,0.24
Control,109619,8,22,0.3636363636363636
Test,6801,12,28,0.4285714285714285
Control,125611,11,55,0.2
Test,118985,4,45,0.0888888888888888
Control,117004,15,59,0.2542372881355932
Test,127498,13,34,0.3823529411764705
Control,125365,20,142,0.1408450704225352
Test,3063,31,104,0.2980769230769231
Control,116954,7,28,0.25
Control,129563,11,71,0.1549295774647887
Control,4510,6,40,0.15
Control,129919,9,58,0.1551724137931034
Control,4396,7,35,0.2
Control,120938,7,38,0.1842105263157894
Test,123578,7,68,0.1029411764705882
Test,115559,31,101,0.3069306930693069
Test,10466,7,73,0.0958904109589041
Control,129121,24,153,0.1568627450980392
Test,28588,13,38,0.3421052631578947
Control,133258,33,180,0.1833333333333333
Test,19823,35,76,0.4605263157894737
Control,30655,17,72,0.2361111111111111
Control,114005,3,21,0.1428571428571428
Control,7628,6,29,0.2068965517241379
Control,15523,21,140,0.15
Test,126098,21,39,0.5384615384615384
Test,33069,21,80,0.2625
Test,33183,15,46,0.3260869565217391
Test,33019,6,51,0.1176470588235294
Test,126454,9,41,0.2195121951219512
Control,128343,8,22,0.3636363636363636
Control,16089,26,63,0.4126984126984127
Test,33623,1,44,0.0227272727272727
Test,118581,4,38,0.1052631578947368
Control,22776,0,17,0.0
Control,31013,23,108,0.2129629629629629
Control,111275,1,18,0.0555555555555555
Test,25242,22,124,0.1774193548387097
Control,30785,5,22,0.2272727272727272
Test,108738,21,57,0.3684210526315789
Control,132980,18,78,0.2307692307692307
Control,31369,1,13,0.0769230769230769
Control,110855,19,93,0.2043010752688172
Control,110691,4,15,0.2666666666666666
Test,24658,30,137,0.218978102189781
Control,110801,12,50,0.24
Control,23088,10,63,0.1587301587301587
Test,1204,1,13,0.0769230769230769
Test,118508,3,34,0.088235294117647
Test,33422,29,90,0.3222222222222222
Control,15816,32,125,0.256
Test,117910,2,26,0.0769230769230769
Test,126283,2,24,0.0833333333333333
Control,128756,10,111,0.09009009009009
Control,128912,20,150,0.1333333333333333
Control,7619,7,34,0.2058823529411764
Control,15532,2,12,0.1666666666666666
Control,23103,30,191,0.1570680628272251
Test,24815,19,69,0.2753623188405797
Test,16768,33,60,0.55
Control,133065,16,45,0.3555555555555555
Test,138358,39,92,0.4239130434782608
Control,30972,5,18,0.2777777777777778
Control,30798,34,183,0.1857923497267759
Test,138942,18,99,0.1818181818181818
Test,17054,4,43,0.0930232558139534
Test,25237,18,100,0.18
Test,17402,3,37,0.081081081081081
Control,111268,5,19,0.2631578947368421
Test,17224,9,112,0.0803571428571428
Control,121267,6,28,0.2142857142857142
Control,121047,42,217,0.1935483870967742
Test,2278,22,45,0.4888888888888889
Test,123573,9,85,0.1058823529411764
Test,123005,9,19,0.4736842105263157
Test,115104,9,31,0.2903225806451613
Control,12698,14,68,0.2058823529411764
Control,121801,17,66,0.2575757575757575
Control,133929,24,138,0.1739130434782608
Test,28011,8,69,0.1159420289855072
Control,114152,6,37,0.1621621621621621
Test,135204,6,52,0.1153846153846153
Control,134043,9,72,0.125
Test,135488,39,130,0.3
Test,27663,7,59,0.1186440677966101
Control,133709,2,18,0.1111111111111111
Test,19808,6,53,0.1132075471698113
Test,135916,14,39,0.358974358974359
Test,107565,4,9,0.4444444444444444
Test,135774,36,138,0.2608695652173913
Control,21875,10,46,0.217391304347826
Control,26368,32,190,0.1684210526315789
Control,18141,3,11,0.2727272727272727
Control,109628,11,69,0.1594202898550724
Control,18031,13,51,0.2549019607843137
Test,32105,34,104,0.3269230769230769
Control,26326,12,71,0.1690140845070422
Control,18187,11,42,0.2619047619047619
Test,32219,51,151,0.3377483443708609
Test,131822,26,86,0.3023255813953488
Control,17859,31,121,0.256198347107438
Control,110480,4,16,0.25
Control,17429,9,61,0.1475409836065573
Test,139863,3,13,0.2307692307692307
Test,32375,26,81,0.3209876543209876
Test,24344,6,57,0.1052631578947368
Test,131978,5,55,0.0909090909090909
Test,127955,3,31,0.0967741935483871
Control,9040,0,9,0.0
Test,14887,16,42,0.3809523809523809
Test,127259,4,19,0.2105263157894736
Control,8270,4,11,0.3636363636363636
Control,125810,48,145,0.3310344827586207
Test,15171,28,102,0.2745098039215686
Control,27268,18,54,0.3333333333333333
Test,113333,6,80,0.075
Test,20866,21,41,0.5121951219512195
Test,113507,2,27,0.074074074074074
Control,136733,20,119,0.1680672268907563
Test,21496,15,151,0.0993377483443708
Control,26920,7,12,0.5833333333333334
Test,29505,7,97,0.0721649484536082
Test,134844,15,165,0.0909090909090909
Test,134670,18,177,0.1016949152542373
Control,107458,14,41,0.3414634146341463
Test,112765,16,55,0.2909090909090909
Test,29683,13,45,0.2888888888888888
Control,123966,6,25,0.24
Control,116195,7,21,0.3333333333333333
Test,130867,30,58,0.5172413793103449
Control,11878,22,77,0.2857142857142857
Control,4027,16,96,0.1666666666666666
Test,130789,15,124,0.1209677419354838
Control,11292,6,45,0.1333333333333333
Control,116303,24,134,0.1791044776119403
Control,116523,3,15,0.2
Test,130377,19,160,0.11875
Test,121894,6,55,0.109090909090909
Control,130848,31,218,0.1422018348623853
Control,5569,16,82,0.1951219512195122
Test,4008,7,19,0.3684210526315789
Test,115860,8,26,0.3076923076923077
Control,130188,24,68,0.3529411764705882
Control,130394,15,110,0.1363636363636363
Control,121991,3,33,0.0909090909090909
Test,27173,17,46,0.3695652173913043
Control,20551,9,20,0.45
Test,136718,5,53,0.0943396226415094
Test,27635,9,81,0.1111111111111111
Test,18662,6,90,0.0666666666666666
Test,107189,5,43,0.1162790697674418
Test,18818,4,62,0.064516129032258
Control,127652,31,164,0.1890243902439024
Test,116852,8,88,0.0909090909090909
Control,6547,5,23,0.217391304347826
Test,228,11,79,0.1392405063291139
Control,23921,3,8,0.375
Control,24003,32,164,0.1951219512195122
Test,18200,20,112,0.1785714285714285
Control,112372,4,42,0.0952380952380952
Control,131207,25,214,0.116822429906542
Control,24285,31,176,0.1761363636363636
Test,137712,13,159,0.0817610062893081
Test,25791,20,182,0.1098901098901098
Control,24175,11,64,0.171875
Control,32512,5,21,0.238095238095238
Test,137254,11,167,0.0658682634730539
Test,17872,6,11,0.5454545454545454
Test,137364,2,33,0.0606060606060606
Control,32470,10,48,0.2083333333333333
Test,30407,57,187,0.3048128342245989
Control,135649,5,18,0.2777777777777778
Control,27676,8,32,0.25
Test,30481,7,68,0.1029411764705882
Control,28262,14,102,0.1372549019607843
Test,114263,3,16,0.1875
Test,21508,48,160,0.3
Test,30059,27,60,0.45
Test,114561,16,39,0.4102564102564102
Test,133440,17,52,0.3269230769230769
Control,10494,11,63,0.1746031746031746
Test,13121,6,16,0.375
Test,129149,12,129,0.0930232558139534
Test,129305,62,181,0.3425414364640884
Control,123412,21,88,0.2386363636363636
Test,129891,11,72,0.1527777777777778
Control,123100,30,149,0.2013422818791946
Control,11090,25,93,0.2688172043010752
Test,121356,5,29,0.1724137931034483
Test,121534,5,11,0.4545454545454545
Control,123146,12,63,0.1904761904761904
Control,123320,53,223,0.2376681614349775
Control,114903,14,54,0.2592592592592592
Control,10806,11,66,0.1666666666666666
Control,138675,6,14,0.4285714285714285
Test,110797,6,61,0.0983606557377049
Test,23084,9,98,0.0918367346938775
Test,132798,16,110,0.1454545454545454
Test,133082,1,17,0.0588235294117647
Test,23546,26,84,0.3095238095238095
Control,16453,12,57,0.2105263157894736
Control,138783,14,55,0.2545454545454545
Test,111571,4,38,0.1052631578947368
Test,132512,8,100,0.08
Control,16959,7,44,0.1590909090909091
Test,22756,15,133,0.112781954887218
Test,132214,31,79,0.3924050632911392
Control,139209,10,53,0.1886792452830188
Control,126534,6,57,0.1052631578947368
Control,9672,6,15,0.4
Test,119958,15,59,0.2542372881355932
Control,9388,8,21,0.3809523809523809
Control,1393,7,46,0.1521739130434782
Test,120128,34,66,0.5151515151515151
Test,16289,3,35,0.0857142857142857
Test,128899,19,187,0.1016042780748663
Control,139124,6,14,0.4285714285714285
Control,138914,10,74,0.1351351351351351
Test,132967,26,52,0.5
Control,24869,5,16,0.3125
Control,24983,19,117,0.1623931623931624
Control,138684,17,83,0.2048192771084337
Test,110704,11,70,0.1571428571428571
Control,109519,16,53,0.3018867924528302
Control,118108,16,84,0.1904761904761904
Test,128908,12,66,0.1818181818181818
Test,7647,8,27,0.2962962962962963
Control,126437,13,59,0.2203389830508474
Control,117898,19,97,0.1958762886597938
Test,128602,3,58,0.0517241379310344
Test,128744,20,146,0.136986301369863
Test,120711,7,65,0.1076923076923077
Control,33312,8,52,0.1538461538461538
Test,7873,1,11,0.0909090909090909
Control,126765,5,19,0.2631578947368421
Test,128146,11,154,0.0714285714285714
Control,9671,14,64,0.21875
Control,28429,15,107,0.1401869158878504
Test,133163,1,17,0.0588235294117647
Test,30494,3,34,0.088235294117647
Control,27809,13,115,0.1130434782608695
Test,22439,9,36,0.25
Test,30330,5,42,0.119047619047619
Control,2902,18,69,0.2608695652173913
Test,130014,23,79,0.2911392405063291
Control,114958,19,79,0.240506329113924
Test,129138,43,140,0.3071428571428571
Test,129216,4,23,0.1739130434782608
Control,115216,17,69,0.2463768115942029
Control,6786,15,63,0.238095238095238
Control,127185,3,35,0.0857142857142857
Control,15199,19,74,0.2567567567567567
Test,125450,34,105,0.3238095238095238
Control,119002,3,11,0.2727272727272727
Control,14401,10,42,0.238095238095238
Test,117165,22,64,0.34375
Control,127869,1,11,0.0909090909090909
Control,127659,2,15,0.1333333333333333
Control,111959,14,95,0.1473684210526315
Control,131876,23,116,0.1982758620689655
Test,17595,16,42,0.3809523809523809
Test,137549,26,88,0.2954545454545454
Test,17887,40,93,0.4301075268817204
Control,131648,18,111,0.1621621621621621
Test,110476,14,92,0.1521739130434782
Test,25602,41,154,0.2662337662337662
Test,137727,1,16,0.0625
Control,139751,1,25,0.04
Test,138039,22,31,0.7096774193548387
Control,23720,25,84,0.2976190476190476
Test,26232,8,106,0.0754716981132075
Test,18035,8,110,0.0727272727272727
Control,24012,24,123,0.1951219512195122
Control,139313,16,70,0.2285714285714285
Control,13929,12,45,0.2666666666666666
Control,121914,7,25,0.28
Control,130097,18,120,0.15
Test,124732,4,50,0.08
Test,124404,2,44,0.0454545454545454
Control,130635,9,28,0.3214285714285714
Control,130809,9,74,0.1216216216216216
Test,115753,2,16,0.125
Control,130973,15,73,0.2054794520547945
Control,122610,31,111,0.2792792792792792
Control,29533,9,35,0.2571428571428571
Test,18751,3,12,0.25
Control,135030,23,103,0.2233009708737864
Control,28913,33,89,0.3707865168539326
Control,134590,15,100,0.15
Control,20780,12,43,0.2790697674418604
Control,20552,0,9,0.0
Control,134248,31,59,0.5254237288135594
Control,128351,9,45,0.2
Test,118589,4,39,0.1025641025641025
Test,1203,9,103,0.087378640776699
Test,117795,20,179,0.1117318435754189
Control,128577,9,50,0.18
Test,1823,2,25,0.08
Test,33175,4,37,0.1081081081081081
Test,118087,8,22,0.3636363636363636
Test,109524,9,32,0.28125
Control,31717,6,18,0.3333333333333333
Control,132778,7,55,0.1272727272727272
Test,24972,19,218,0.0871559633027523
Control,31283,15,58,0.2586206896551724
Test,138353,7,59,0.1186440677966101
Control,30793,42,175,0.24
Control,111559,7,45,0.1555555555555555
Test,138763,12,34,0.3529411764705882
Test,138937,9,84,0.1071428571428571
Control,22768,19,82,0.2317073170731707
Test,139119,3,48,0.0625
Control,121094,1,10,0.1
Test,123570,4,69,0.0579710144927536
Control,129293,12,99,0.1212121212121212
Control,12537,18,67,0.2686567164179104
Control,4160,8,40,0.2
Control,12701,19,88,0.2159090909090909
Control,114159,3,28,0.1071428571428571
Test,108258,12,64,0.1875
Control,22460,4,22,0.1818181818181818
Control,113721,14,40,0.35
Test,19815,24,95,0.2526315789473684
Control,22122,8,37,0.2162162162162162
Control,114243,19,75,0.2533333333333333
Control,21520,5,40,0.125
Test,107562,2,22,0.0909090909090909
Control,114471,25,111,0.2252252252252252
Test,31928,21,65,0.3230769230769231
Test,32220,5,55,0.0909090909090909
Control,138142,6,21,0.2857142857142857
Test,23553,17,36,0.4722222222222222
Control,26321,21,115,0.1826086956521739
Test,32678,19,96,0.1979166666666666
Test,131981,14,107,0.1308411214953271
Control,137344,22,91,0.2417582417582417
Control,9047,10,59,0.1694915254237288
Control,125035,5,37,0.1351351351351351
Test,127956,12,130,0.0923076923076923
Control,117630,23,118,0.1949152542372881
Control,125457,14,73,0.1917808219178082
Control,117274,18,85,0.2117647058823529
Test,15172,15,145,0.1034482758620689
Test,28988,9,128,0.0703125
Control,137086,18,107,0.1682242990654205
Control,136730,22,139,0.158273381294964
Test,134423,4,12,0.3333333333333333
Control,107027,15,59,0.2542372881355932
Test,135135,10,86,0.1162790697674418
Test,21325,2,34,0.0588235294117647
Test,112926,5,54,0.0925925925925925
Test,21503,14,150,0.0933333333333333
Control,26927,34,158,0.2151898734177215
Test,29328,17,59,0.288135593220339
Test,134665,23,183,0.1256830601092896
Control,26699,12,49,0.2448979591836734
Control,18724,20,91,0.2197802197802197
Control,12037,2,14,0.1428571428571428
Test,122601,17,39,0.4358974358974359
Control,11433,3,36,0.0833333333333333
Test,130090,12,106,0.1132075471698113
Test,122181,1,11,0.0909090909090909
Test,121889,26,66,0.3939393939393939
Test,130556,12,32,0.375
Control,107384,9,33,0.2727272727272727
Test,112757,4,38,0.1052631578947368
Control,26692,4,14,0.2857142857142857
Test,113059,33,187,0.1764705882352941
Control,27624,12,73,0.1643835616438356
Control,19079,14,53,0.2641509433962264
Test,134570,9,31,0.2903225806451613
Control,106928,7,57,0.1228070175438596
Control,27198,2,13,0.1538461538461538
Test,29057,2,25,0.08
Control,124492,2,27,0.074074074074074
Control,11632,7,19,0.3684210526315789
Test,14031,14,68,0.2058823529411764
Control,3529,14,48,0.2916666666666667
Control,11430,5,22,0.2272727272727272
Test,130199,3,44,0.0681818181818181
Control,3841,15,37,0.4054054054054054
Control,124384,25,77,0.3246753246753247
Test,122754,6,53,0.1132075471698113
Test,130875,4,47,0.0851063829787234
Control,137277,41,98,0.4183673469387755
Control,25622,10,56,0.1785714285714285
Test,23566,11,124,0.0887096774193548
Test,23740,20,174,0.1149425287356321
Control,110050,11,72,0.1527777777777778
Test,139585,11,57,0.1929824561403508
Control,26376,6,25,0.24
Control,137973,8,47,0.1702127659574468
Test,31927,29,80,0.3625
Control,137799,3,35,0.0857142857142857
Test,131576,8,92,0.0869565217391304
Test,15353,23,64,0.359375
Test,127393,16,50,0.32
Test,127963,9,20,0.45
Control,117003,26,136,0.1911764705882352
Control,125028,25,85,0.2941176470588235
Control,117177,10,47,0.2127659574468085
Control,125142,29,115,0.2521739130434782
Test,127501,2,42,0.0476190476190476
Control,993,8,36,0.2222222222222222
Test,127679,10,42,0.238095238095238
Control,129994,30,154,0.1948051948051948
Test,123079,8,23,0.3478260869565217
Control,129912,27,150,0.18
Test,115552,9,21,0.4285714285714285
Test,115666,5,31,0.1612903225806451
Control,121275,4,27,0.1481481481481481
Control,133467,18,76,0.2368421052631578
Control,21961,2,13,0.1538461538461538
Test,28587,10,88,0.1136363636363636
Control,133261,42,143,0.2937062937062937
Control,133183,7,19,0.3684210526315789
Control,30648,22,54,0.4074074074074074
Control,22231,6,13,0.4615384615384615
Control,7545,23,106,0.2169811320754717
Test,126101,10,33,0.303030303030303
Control,15808,10,50,0.2
Control,128590,34,166,0.2048192771084337
Test,117804,2,40,0.05
Control,128052,17,75,0.2266666666666666
Control,16314,2,12,0.1666666666666666
Test,1386,3,28,0.1071428571428571
Test,126859,9,93,0.0967741935483871
Test,118500,11,72,0.1527777777777778
Control,128482,19,128,0.1484375
Test,139104,6,37,0.1621621621621621
Control,111276,9,56,0.1607142857142857
Control,30964,6,60,0.1
Control,132361,2,20,0.1
Test,138934,20,121,0.1652892561983471
Test,108741,3,52,0.0576923076923076
Test,138756,21,57,0.3684210526315789
Test,24881,66,155,0.4258064516129032
